Index,LengthOfURL,LengthOfDomain,ObfuscationRate,CharacterProbabilityInURL,LengthOfTLD,ContainsObfuscation,CharacterContinuityRate,CountOfSubdomains,LetterCountInURL,IsDomainAnIP,NumberOfiFrames,CountOfObfuscatedChars,TopLevelDomain,LegitimacyProbabilityOfTLD,Target
41672,32.0,,,0.059065963,3.0,0.0,,1.0,19.0,0.0,33.0,0.0,com,0.5229071,1
44225,21.0,,0.0,0.061512861,,0.0,1.0,,8.0,,1.0,0.0,com,0.5229071,1
50537,,36.0,0.0,0.049203694,3.0,0.0,0.65625,1.0,,0.0,0.0,0.0,com,0.5229071,0
31764,19.0,12.0,0.0,0.062640206,2.0,0.0,,1.0,6.0,0.0,0.0,0.0,,0.0005417,1
23805,35.0,26.0,0.0,,,0.0,0.545454545,1.0,23.0,0.0,0.0,,com,0.5229071,0
46023,27.0,20.0,,0.067918888,3.0,0.0,0.666666667,2.0,13.0,0.0,4.0,0.0,com,,1
38853,,20.0,0.0,,3.0,0.0,0.583333333,2.0,13.0,0.0,0.0,0.0,,0.0033282,1
24575,23.0,16.0,0.0,,,0.0,1.0,,9.0,0.0,,0.0,com,,0
28470,61.0,54.0,0.0,0.059639586,2.0,0.0,0.254901961,,48.0,0.0,,,io,,0
46209,27.0,20.0,0.0,0.070583024,3.0,0.0,,,14.0,0.0,2.0,0.0,org,,1
50545,,36.0,,0.05980153,3.0,0.0,,,34.0,,0.0,0.0,app,0.001502,0
10496,33.0,,,0.066306692,,,,1.0,,0.0,3.0,0.0,com,0.5229071,1
39382,23.0,16.0,0.0,0.057270373,,,1.0,1.0,,0.0,0.0,0.0,edu,0.0115013,1
28268,36.0,29.0,0.0,0.061812066,3.0,,1.0,1.0,23.0,0.0,0.0,0.0,com,,1
24744,26.0,19.0,0.0,0.067458616,3.0,,1.0,1.0,13.0,0.0,4.0,0.0,,,1
27769,39.0,32.0,0.0,0.054284726,3.0,,1.0,1.0,26.0,,19.0,0.0,com,0.5229071,1
19450,28.0,21.0,0.0,0.05955407,2.0,,0.785714286,2.0,14.0,0.0,1.0,,,0.0003306,1
39701,27.0,20.0,,,3.0,,,,13.0,0.0,,,gov,,1
33875,32.0,25.0,0.0,0.058829057,3.0,0.0,,1.0,18.0,0.0,19.0,,com,0.5229071,1
34636,,19.0,0.0,0.04557107,3.0,,1.0,,9.0,,4.0,0.0,,0.5229071,1
17102,25.0,18.0,0.0,0.063043825,,0.0,1.0,1.0,12.0,,0.0,0.0,com,0.5229071,1
53766,28.0,21.0,0.0,0.05174884,3.0,0.0,0.615384615,1.0,,0.0,,,org,,1
44685,33.0,26.0,,0.05818195,3.0,0.0,1.0,1.0,20.0,0.0,1.0,0.0,,0.5229071,1
50641,19.0,,0.0,0.065395881,3.0,0.0,1.0,1.0,6.0,0.0,,,org,0.0799628,1
32893,,12.0,0.0,0.066504562,3.0,0.0,1.0,1.0,6.0,,0.0,0.0,,0.5229071,1
38864,29.0,22.0,,0.067203513,3.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,,,1
11749,24.0,17.0,0.0,,3.0,0.0,,1.0,11.0,,,0.0,org,0.0799628,1
4336,32.0,25.0,0.0,,3.0,0.0,1.0,,,,2.0,,,0.5229071,1
52684,21.0,14.0,0.0,0.048128672,2.0,0.0,,,8.0,0.0,0.0,0.0,sk,,1
26462,26.0,20.0,0.0,0.061371378,3.0,0.0,1.0,,14.0,0.0,0.0,0.0,com,0.5229071,0
48651,22.0,16.0,0.0,0.06228013,,0.0,1.0,1.0,10.0,0.0,0.0,0.0,net,0.0384199,0
40925,,28.0,0.0,,3.0,,0.375,1.0,25.0,,0.0,0.0,com,0.5229071,0
27757,26.0,20.0,0.0,0.057754564,,0.0,1.0,1.0,14.0,,0.0,0.0,com,0.5229071,0
33678,29.0,22.0,0.0,,3.0,,1.0,,16.0,0.0,2.0,0.0,,0.5229071,1
18102,30.0,23.0,0.0,0.054350098,,0.0,,,16.0,,1.0,0.0,,0.0799628,1
37388,38.0,,0.0,,3.0,0.0,,,25.0,0.0,0.0,0.0,com,0.5229071,1
14664,22.0,15.0,,,,0.0,1.0,1.0,10.0,,0.0,0.0,info,0.0075051,0
10260,,22.0,0.0,0.065609298,2.0,0.0,0.466666667,3.0,,,0.0,,au,0.0100856,0
22906,,,,,,0.0,,1.0,,0.0,,0.0,com,0.5229071,1
43310,36.0,,,,3.0,0.0,1.0,1.0,23.0,,,,com,0.5229071,1
37616,22.0,15.0,0.0,0.071119243,3.0,,,1.0,9.0,0.0,,0.0,com,0.5229071,1
16846,,20.0,0.0,,3.0,0.0,0.666666667,1.0,13.0,0.0,0.0,0.0,,0.5229071,1
34081,26.0,,,,3.0,0.0,1.0,1.0,14.0,0.0,0.0,,xyz,0.0017496,0
45567,27.0,18.0,0.0,,,0.0,0.714285714,1.0,13.0,0.0,,0.0,,0.0009613,0
3465,22.0,15.0,0.0,0.066694316,2.0,0.0,1.0,,9.0,0.0,1.0,0.0,se,,1
22454,,32.0,0.0,,3.0,0.0,1.0,1.0,,0.0,0.0,,com,0.5229071,1
12640,,,0.0,,,0.0,0.733333333,3.0,,0.0,,0.0,,,1
2423,19.0,12.0,0.0,0.059463468,,0.0,,1.0,6.0,,,0.0,org,0.0799628,1
45672,22.0,14.0,0.0,0.054699865,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,fr,0.0141483,0
52632,31.0,24.0,0.0,,3.0,0.0,,1.0,18.0,,,0.0,com,0.5229071,1
16569,45.0,36.0,0.0,0.056130261,2.0,0.0,0.424242424,,32.0,0.0,,,io,0.0129268,0
21631,35.0,28.0,0.0,0.064436606,3.0,0.0,1.0,1.0,,0.0,,0.0,com,,1
4640,21.0,14.0,0.0,0.065822563,3.0,0.0,1.0,1.0,8.0,0.0,5.0,0.0,org,0.0799628,1
17706,29.0,22.0,0.0,0.064537198,3.0,,,1.0,16.0,,0.0,0.0,com,,1
6519,,17.0,0.0,0.064459228,2.0,0.0,0.6,1.0,10.0,0.0,,0.0,ru,,1
46158,22.0,15.0,,0.060099458,3.0,0.0,,1.0,9.0,,3.0,0.0,com,0.5229071,1
47319,38.0,30.0,,0.056217594,3.0,0.0,0.615384615,1.0,24.0,,0.0,0.0,com,0.5229071,0
4805,,18.0,0.0,,3.0,0.0,,,12.0,,1.0,0.0,com,0.5229071,1
16295,34.0,27.0,,0.062381188,3.0,,0.631578947,,,0.0,0.0,0.0,,0.0115013,1
49851,23.0,17.0,0.0,0.042080985,,0.0,0.777777778,2.0,9.0,0.0,0.0,0.0,com,,0
32191,,15.0,0.0,0.059252699,3.0,0.0,1.0,0.0,,0.0,0.0,,com,,0
1748,30.0,23.0,0.0,0.059955663,3.0,0.0,0.866666667,2.0,16.0,0.0,0.0,0.0,edu,0.0115013,1
35980,55.0,46.0,0.0,0.040675772,3.0,0.0,0.5,,28.0,0.0,0.0,0.0,com,,0
7690,,21.0,0.0,0.064609586,3.0,,0.538461538,1.0,14.0,0.0,0.0,0.0,org,,1
13056,29.0,22.0,0.0,,,0.0,1.0,,16.0,0.0,0.0,0.0,com,0.5229071,1
27234,18.0,11.0,0.0,,,0.0,,1.0,5.0,,8.0,0.0,,0.0015878,1
2898,26.0,19.0,0.0,,2.0,0.0,1.0,1.0,13.0,0.0,,,it,,1
16746,27.0,20.0,0.0,0.048454499,3.0,0.0,,1.0,,0.0,,0.0,com,0.5229071,1
52547,,,0.0,0.063656259,2.0,0.0,,2.0,19.0,0.0,0.0,0.0,uk,0.028555,1
18108,33.0,26.0,0.0,0.060587569,3.0,0.0,,1.0,24.0,,,,net,0.0384199,0
3167,27.0,20.0,0.0,0.065314591,,0.0,1.0,1.0,14.0,,0.0,0.0,com,0.5229071,1
53231,46.0,10.0,0.0,0.053098522,2.0,0.0,0.714285714,1.0,26.0,,0.0,0.0,,0.028555,0
49249,24.0,17.0,0.0,0.060198061,3.0,0.0,1.0,1.0,11.0,0.0,,,com,0.5229071,1
7588,22.0,,0.0,,3.0,0.0,1.0,1.0,9.0,0.0,2.0,,com,0.5229071,1
46681,19.0,12.0,,,3.0,0.0,1.0,1.0,6.0,0.0,8.0,0.0,org,,1
9803,26.0,,0.0,,,0.0,1.0,1.0,13.0,,,0.0,com,0.5229071,1
1781,18.0,11.0,0.0,,3.0,0.0,,,5.0,0.0,1.0,,,0.0115013,1
16270,27.0,,0.0,0.058285009,3.0,0.0,,1.0,14.0,0.0,0.0,0.0,com,0.5229071,1
28868,,15.0,0.0,0.076295122,2.0,0.0,0.625,2.0,8.0,0.0,0.0,,ni,3.79e-05,1
8170,26.0,19.0,0.0,0.069699683,3.0,0.0,,1.0,,0.0,0.0,0.0,com,0.5229071,1
55312,23.0,,0.0,,,0.0,1.0,,10.0,,5.0,0.0,news,,1
50816,28.0,,,0.055967646,2.0,0.0,0.785714286,2.0,14.0,0.0,,0.0,tw,0.0021745,1
5563,,17.0,0.0,0.054898703,3.0,0.0,,,,0.0,0.0,0.0,net,0.0384199,0
9813,,11.0,0.0,0.039100445,3.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,com,0.5229071,0
48847,,,0.0,,,0.0,0.727272727,1.0,12.0,,0.0,0.0,com,0.5229071,1
28267,24.0,17.0,0.0,,2.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,ga,,0
10199,25.0,18.0,0.0,0.055998956,2.0,0.0,0.727272727,2.0,11.0,0.0,0.0,0.0,,0.028555,1
31516,29.0,22.0,,,2.0,0.0,1.0,1.0,16.0,0.0,1.0,0.0,nl,0.0082003,1
30721,,47.0,,,,0.0,,2.0,28.0,0.0,0.0,,co,,0
17800,38.0,31.0,0.0,0.05495915,3.0,0.0,,,25.0,0.0,,0.0,,0.5229071,1
12199,,25.0,0.0,,2.0,0.0,0.555555556,2.0,17.0,0.0,2.0,0.0,uk,0.028555,1
2731,32.0,,0.0,0.058180104,3.0,0.0,0.666666667,1.0,21.0,0.0,2.0,0.0,com,,0
52315,28.0,21.0,0.0,,,0.0,,1.0,15.0,0.0,0.0,0.0,,0.5229071,1
7979,,,0.0,0.047938897,3.0,0.0,1.0,1.0,,,2.0,0.0,com,,1
43890,28.0,21.0,0.0,0.051485035,3.0,0.0,1.0,1.0,15.0,0.0,,0.0,,0.5229071,1
21502,,30.0,,0.055522506,2.0,,0.391304348,1.0,22.0,,0.0,0.0,,0.0326503,1
7959,25.0,18.0,0.0,0.073800297,3.0,,1.0,1.0,12.0,0.0,0.0,0.0,,0.5229071,1
20808,26.0,19.0,0.0,0.063117202,3.0,0.0,1.0,,13.0,,,0.0,org,0.0799628,1
7084,26.0,,0.0,0.052483814,2.0,,0.416666667,,11.0,,2.0,0.0,au,0.0100856,1
31839,,16.0,,0.063781519,3.0,,,,10.0,0.0,1.0,0.0,,0.0799628,1
25520,36.0,29.0,,0.057149653,,,1.0,1.0,23.0,0.0,58.0,0.0,com,0.5229071,1
52982,28.0,21.0,0.0,,3.0,,1.0,1.0,15.0,0.0,1.0,0.0,com,0.5229071,1
22668,26.0,20.0,,0.057762323,3.0,0.0,,1.0,14.0,,,0.0,com,0.5229071,0
13381,54.0,46.0,0.0,0.036996929,3.0,0.0,0.666666667,1.0,26.0,0.0,,0.0,com,0.5229071,0
33726,31.0,24.0,0.0,,3.0,0.0,,1.0,,0.0,0.0,,org,,1
53911,29.0,,0.0,,2.0,0.0,1.0,0.0,,0.0,0.0,0.0,cc,0.0010349,0
30280,24.0,17.0,0.0,,2.0,0.0,1.0,1.0,11.0,,3.0,0.0,,,1
54584,20.0,13.0,0.0,,3.0,0.0,1.0,,7.0,0.0,,,org,0.0799628,1
15202,25.0,18.0,0.0,0.061138885,2.0,0.0,0.454545455,2.0,10.0,0.0,,,jp,0.0230451,1
49184,21.0,14.0,0.0,0.051737937,2.0,0.0,0.714285714,1.0,7.0,,1.0,,gr,0.0016589,1
9829,35.0,28.0,,0.060038108,,0.0,,1.0,,0.0,,0.0,net,0.0384199,1
29501,,,,0.068992006,3.0,,,,19.0,0.0,0.0,,org,0.0799628,1
55272,23.0,,0.0,0.063965669,,0.0,0.6,1.0,10.0,0.0,0.0,0.0,,0.0056158,0
26629,26.0,19.0,0.0,,,0.0,1.0,1.0,,0.0,2.0,0.0,com,,1
6252,,17.0,0.0,0.063355386,2.0,0.0,,1.0,10.0,0.0,,0.0,ml,,0
46965,26.0,15.0,0.0,0.012444812,,0.0,0.363636364,2.0,3.0,1.0,0.0,0.0,210,0.0,0
24027,25.0,19.0,,0.051529372,6.0,0.0,1.0,1.0,13.0,0.0,0.0,,online,0.0008457,0
52313,49.0,29.0,0.0,0.051923142,2.0,,0.346153846,1.0,35.0,0.0,0.0,0.0,me,0.0036375,0
4137,70.0,23.0,0.0,0.039917491,,0.0,1.0,,52.0,0.0,0.0,0.0,com,0.5229071,0
39064,82.0,74.0,,0.040661444,,,0.304347826,2.0,64.0,0.0,0.0,0.0,link,0.0003306,0
15909,27.0,21.0,0.0,,3.0,0.0,0.384615385,1.0,7.0,,0.0,,org,0.0799628,0
35467,24.0,17.0,0.0,,3.0,,1.0,,11.0,0.0,0.0,0.0,com,0.5229071,1
7230,23.0,16.0,0.0,,3.0,,1.0,1.0,10.0,0.0,,0.0,org,0.0799628,1
241,23.0,16.0,0.0,0.06198068,2.0,,1.0,1.0,,0.0,2.0,0.0,,0.0056158,1
19375,21.0,,,0.066187713,3.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,org,,1
49167,22.0,7.0,0.0,0.029511592,,0.0,1.0,0.0,9.0,0.0,0.0,0.0,ly,0.0001384,0
21677,31.0,24.0,,0.055729951,,0.0,1.0,1.0,18.0,0.0,0.0,0.0,com,,1
43329,61.0,43.0,0.0,,,,,1.0,27.0,0.0,0.0,,dev,0.0009613,0
7523,28.0,21.0,0.0,0.056707919,3.0,,1.0,,15.0,0.0,2.0,,,,1
49358,32.0,,0.0,0.06602754,,0.0,0.647058824,,18.0,0.0,0.0,0.0,com,0.5229071,1
3975,,18.0,0.0,0.059889791,2.0,,1.0,,12.0,0.0,1.0,0.0,,0.012178,1
10221,47.0,,0.0,,3.0,0.0,,1.0,,0.0,0.0,,app,0.001502,0
19055,31.0,25.0,0.0,0.065028,3.0,,1.0,1.0,,,,0.0,,0.5229071,0
47374,27.0,20.0,0.0,0.062748459,3.0,0.0,1.0,,14.0,,23.0,0.0,,0.5229071,1
26934,34.0,27.0,0.0,0.061558377,3.0,0.0,1.0,1.0,21.0,0.0,,,org,0.0799628,1
36408,94.0,,0.0,0.036006237,3.0,0.0,0.515151515,1.0,56.0,,,0.0,com,0.5229071,0
21010,28.0,21.0,0.0,0.065943606,,0.0,0.692307692,1.0,14.0,0.0,1.0,0.0,net,0.0384199,1
33002,30.0,21.0,0.0,,,0.0,0.411764706,,,,0.0,0.0,app,0.001502,0
2641,27.0,,0.0,,3.0,0.0,,1.0,14.0,0.0,13.0,0.0,org,0.0799628,1
744,21.0,14.0,0.0,,3.0,,1.0,1.0,8.0,0.0,2.0,0.0,com,,1
35130,25.0,18.0,,,,0.0,,1.0,,0.0,0.0,0.0,com,0.5229071,1
7319,27.0,,0.0,0.063179165,3.0,0.0,1.0,1.0,14.0,0.0,0.0,,com,0.5229071,1
53998,,,0.0,0.055964878,,,,1.0,16.0,0.0,,,com,0.5229071,1
36891,,22.0,,0.061359744,,0.0,1.0,1.0,16.0,0.0,0.0,0.0,,0.5229071,1
39462,28.0,,,,3.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,com,0.5229071,1
19701,,,,0.046531525,3.0,0.0,0.823529412,,,0.0,,0.0,,0.001502,0
21971,,11.0,,0.061776844,,0.0,1.0,1.0,,0.0,0.0,0.0,nl,0.0082003,1
10154,,26.0,0.0,0.059045976,3.0,0.0,1.0,1.0,,0.0,0.0,0.0,org,0.0799628,1
11128,29.0,22.0,0.0,,3.0,0.0,1.0,,,0.0,0.0,,com,0.5229071,1
33064,67.0,13.0,0.0,0.050951069,3.0,0.0,1.0,1.0,48.0,0.0,,0.0,,0.0384199,0
33066,,41.0,0.0,,3.0,0.0,0.405405405,1.0,33.0,0.0,0.0,0.0,,0.5229071,0
13799,,18.0,,,2.0,0.0,,1.0,12.0,0.0,0.0,0.0,at,0.0038776,1
23260,45.0,38.0,,,2.0,0.0,,2.0,34.0,,0.0,0.0,co,0.0059772,0
7207,33.0,24.0,0.0,0.040833118,3.0,,0.85,,,0.0,,0.0,com,,0
18550,42.0,,0.0,0.062743737,2.0,,0.6,2.0,30.0,0.0,0.0,0.0,co,,0
26769,22.0,15.0,0.0,0.069291903,3.0,0.0,1.0,,9.0,0.0,1.0,0.0,,,1
13533,39.0,,0.0,0.058644678,3.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,org,0.0799628,1
31710,26.0,,0.0,0.058683124,3.0,0.0,1.0,1.0,13.0,,5.0,,com,0.5229071,1
44452,21.0,14.0,0.0,0.049365086,2.0,,0.571428571,,7.0,,,0.0,es,0.0064109,1
6279,45.0,37.0,0.0,0.053853617,3.0,0.0,0.696969697,1.0,32.0,0.0,0.0,,,0.5229071,0
44527,24.0,17.0,0.0,,2.0,,0.7,2.0,10.0,0.0,0.0,,tr,0.0011882,1
7776,24.0,17.0,0.0,0.058803749,3.0,0.0,1.0,1.0,11.0,0.0,19.0,0.0,com,0.5229071,1
53139,22.0,15.0,,0.055512821,,,1.0,1.0,9.0,0.0,0.0,0.0,es,0.0064109,1
12423,27.0,,0.0,,3.0,0.0,1.0,1.0,14.0,,3.0,0.0,com,0.5229071,1
38447,,22.0,0.0,0.071227315,,0.0,0.785714286,1.0,15.0,,,0.0,com,0.5229071,1
14092,55.0,46.0,0.0,0.057635402,3.0,0.0,0.357142857,1.0,40.0,,0.0,,com,,0
34730,21.0,,0.0,0.050220955,3.0,0.0,,1.0,8.0,0.0,1.0,0.0,com,0.5229071,1
29387,,16.0,0.0,0.058032044,3.0,0.0,1.0,1.0,10.0,0.0,4.0,0.0,com,0.5229071,1
12862,22.0,,0.0,,3.0,0.0,1.0,,9.0,0.0,1.0,0.0,com,0.5229071,1
29776,22.0,15.0,0.0,0.058201304,2.0,0.0,0.625,2.0,8.0,0.0,0.0,0.0,,0.0033218,1
20508,,21.0,0.0,0.063855993,3.0,0.0,0.538461538,1.0,,0.0,,0.0,org,0.0799628,1
12602,27.0,21.0,0.0,0.055496146,2.0,0.0,0.785714286,2.0,14.0,0.0,0.0,0.0,us,0.0045585,0
45008,,25.0,,,2.0,0.0,,4.0,15.0,0.0,0.0,0.0,co,0.0059772,0
48803,26.0,19.0,0.0,0.065570968,3.0,0.0,1.0,1.0,13.0,0.0,,,org,,1
48662,34.0,16.0,0.0,0.044476509,3.0,0.0,1.0,0.0,22.0,0.0,0.0,,com,0.5229071,0
26739,24.0,17.0,,0.065934879,3.0,,0.666666667,1.0,,,6.0,,org,,1
36979,25.0,,0.0,0.070094219,,0.0,1.0,,,0.0,0.0,0.0,com,0.5229071,1
7610,20.0,13.0,0.0,0.057955373,3.0,0.0,,1.0,7.0,0.0,2.0,0.0,com,0.5229071,1
25506,31.0,24.0,0.0,,3.0,0.0,,1.0,18.0,0.0,0.0,,org,0.0799628,1
19584,24.0,17.0,0.0,0.060954967,3.0,0.0,1.0,1.0,11.0,0.0,,,net,0.0384199,1
46971,29.0,,0.0,0.051625792,3.0,0.0,1.0,,16.0,,,0.0,com,0.5229071,1
49586,,13.0,,,,,1.0,1.0,7.0,0.0,2.0,,,0.5229071,1
55143,31.0,24.0,0.0,0.058942974,,0.0,1.0,1.0,18.0,0.0,,0.0,com,0.5229071,1
36767,25.0,18.0,0.0,0.060657442,2.0,0.0,1.0,,12.0,,0.0,0.0,it,,1
30497,24.0,17.0,0.0,0.059312488,3.0,0.0,1.0,,11.0,0.0,0.0,0.0,,0.5229071,1
43094,27.0,,0.0,0.06558143,,0.0,1.0,1.0,,0.0,0.0,0.0,online,0.0008457,0
54948,,13.0,0.0,,2.0,,,1.0,,0.0,,0.0,,0.0326503,1
50839,23.0,16.0,0.0,0.069214279,3.0,,1.0,1.0,,0.0,19.0,0.0,com,0.5229071,1
22923,22.0,15.0,0.0,,2.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,fi,0.0027596,1
1528,,17.0,,0.055924729,3.0,,1.0,1.0,11.0,0.0,0.0,,com,,1
44567,23.0,17.0,0.0,0.049529648,3.0,0.0,,1.0,11.0,0.0,0.0,0.0,com,0.5229071,0
44910,56.0,37.0,,0.053895716,,,,2.0,42.0,0.0,0.0,0.0,,0.0059772,0
27812,,,0.0,0.050762665,2.0,0.0,,1.0,12.0,0.0,0.0,0.0,nl,,1
27193,,29.0,0.0,0.066098216,3.0,,1.0,1.0,23.0,0.0,1.0,0.0,,0.5229071,1
48031,28.0,21.0,0.0,0.065988962,3.0,0.0,,,,,0.0,0.0,com,0.5229071,1
22128,27.0,20.0,,0.062332795,,,,2.0,14.0,0.0,,0.0,in,0.0050842,0
32058,24.0,17.0,0.0,0.067798453,3.0,0.0,1.0,1.0,11.0,0.0,5.0,0.0,com,0.5229071,1
33134,35.0,28.0,0.0,0.057034896,3.0,0.0,,1.0,,0.0,,0.0,com,0.5229071,1
176,23.0,16.0,0.0,0.059886718,3.0,0.0,1.0,1.0,10.0,0.0,,0.0,com,0.5229071,1
42680,,18.0,0.0,0.057252543,3.0,0.0,,1.0,12.0,0.0,0.0,0.0,com,0.5229071,1
8420,,,0.0,0.05396622,4.0,0.0,,,120.0,0.0,0.0,0.0,,,0
2464,,12.0,,0.066057648,3.0,0.0,1.0,1.0,6.0,0.0,,0.0,org,,1
53182,27.0,20.0,,0.059008872,2.0,0.0,1.0,,,,5.0,0.0,gr,0.0016589,1
39659,28.0,,0.0,0.05678214,3.0,,,1.0,15.0,,3.0,0.0,com,0.5229071,1
10006,26.0,19.0,0.0,0.056607082,,,1.0,,,0.0,0.0,0.0,org,0.0799628,1
25684,22.0,16.0,,,3.0,0.0,0.75,,,0.0,,0.0,net,0.0384199,0
36031,20.0,,0.0,0.074773011,,0.0,1.0,,7.0,0.0,0.0,0.0,com,0.5229071,1
25525,,23.0,0.0,0.064757873,3.0,,,1.0,17.0,0.0,0.0,0.0,org,0.0799628,1
31611,44.0,29.0,0.0,0.050980971,3.0,,0.52,1.0,26.0,,,,com,0.5229071,0
5346,28.0,21.0,0.0,,,0.0,1.0,1.0,,0.0,,0.0,com,0.5229071,1
4173,28.0,21.0,0.0,0.068397017,3.0,0.0,1.0,1.0,15.0,0.0,9.0,0.0,com,0.5229071,1
27007,33.0,26.0,0.0,0.063615527,3.0,0.0,1.0,1.0,20.0,,0.0,0.0,org,0.0799628,1
28221,45.0,,0.0,0.037475157,,0.0,,3.0,19.0,0.0,,0.0,page,0.0001446,0
54541,,24.0,0.0,0.059401096,3.0,0.0,1.0,1.0,18.0,,0.0,0.0,org,0.0799628,1
34744,,26.0,0.0,0.068254589,,0.0,,1.0,20.0,,,,org,0.0799628,1
28702,112.0,15.0,0.0,0.040149417,2.0,0.0,0.666666667,1.0,,0.0,0.0,,,0.0129268,0
18696,27.0,21.0,0.0,0.063294141,3.0,,1.0,1.0,15.0,0.0,,0.0,com,0.5229071,0
40571,31.0,24.0,0.0,0.066907877,3.0,0.0,1.0,,18.0,,6.0,0.0,com,0.5229071,1
43895,24.0,18.0,0.0,0.06447264,3.0,,0.6,1.0,,,0.0,0.0,org,,0
36251,27.0,20.0,0.0,0.063525203,,0.0,1.0,1.0,14.0,0.0,0.0,,com,0.5229071,1
10046,29.0,23.0,0.0,0.072716964,3.0,0.0,1.0,1.0,17.0,0.0,,0.0,,0.5229071,0
10243,24.0,,,,3.0,0.0,0.7,,9.0,0.0,0.0,0.0,com,0.5229071,0
21376,28.0,19.0,0.0,0.045533793,,0.0,0.8,1.0,16.0,,2.0,0.0,,0.001502,0
1351,27.0,20.0,0.0,0.055260123,2.0,,1.0,1.0,14.0,0.0,0.0,0.0,de,0.0326503,1
33175,,13.0,0.0,,,0.0,1.0,1.0,7.0,0.0,0.0,0.0,,,1
49209,,18.0,0.0,,3.0,0.0,1.0,1.0,12.0,0.0,10.0,0.0,com,0.5229071,1
34847,28.0,21.0,0.0,,3.0,0.0,1.0,1.0,15.0,0.0,2.0,0.0,com,0.5229071,1
51416,33.0,26.0,0.0,,3.0,0.0,1.0,1.0,20.0,0.0,19.0,0.0,com,0.5229071,1
44065,,,,0.060247236,2.0,0.0,,2.0,20.0,0.0,0.0,0.0,uk,,1
36348,38.0,31.0,0.0,0.062535632,3.0,0.0,1.0,1.0,25.0,0.0,1.0,0.0,com,0.5229071,1
8031,,22.0,0.0,0.053973095,,0.0,1.0,1.0,16.0,0.0,,,jp,0.0230451,1
47262,43.0,28.0,0.0,0.05610201,3.0,0.0,0.458333333,,30.0,,0.0,0.0,com,0.5229071,0
27700,29.0,22.0,0.0,,,0.0,1.0,1.0,16.0,0.0,1.0,0.0,,,1
51471,32.0,25.0,,,3.0,0.0,1.0,1.0,,,0.0,,org,,1
5899,39.0,14.0,0.0,0.046608929,2.0,,,1.0,22.0,0.0,,0.0,ru,0.0180132,0
52066,19.0,12.0,,,3.0,0.0,1.0,1.0,,0.0,13.0,0.0,com,,1
46315,21.0,14.0,0.0,0.058576128,2.0,0.0,0.714285714,,7.0,0.0,2.0,,,0.0230451,1
15566,,12.0,0.0,0.057727879,,0.0,,,,,0.0,0.0,org,0.0799628,1
36494,44.0,,0.0,0.057991578,,0.0,,,32.0,,,0.0,com,0.5229071,0
55181,85.0,32.0,0.0,,,0.0,0.413793103,1.0,70.0,0.0,0.0,0.0,me,0.0036375,0
24577,25.0,18.0,0.0,0.051577137,2.0,0.0,,1.0,12.0,0.0,2.0,,nl,0.0082003,1
2690,27.0,,0.0,0.070533264,3.0,,1.0,1.0,15.0,0.0,0.0,,com,0.5229071,0
53354,28.0,21.0,0.0,0.046234135,2.0,0.0,1.0,1.0,,,,0.0,ph,0.0004928,1
36398,20.0,,0.0,0.059870602,2.0,0.0,1.0,1.0,7.0,0.0,0.0,,,0.0036307,1
32631,48.0,40.0,0.0,0.059567849,2.0,0.0,,2.0,35.0,0.0,0.0,0.0,co,,0
32382,21.0,14.0,,,2.0,0.0,1.0,1.0,8.0,0.0,,0.0,se,,1
45741,30.0,23.0,0.0,0.063485908,2.0,0.0,0.875,2.0,,0.0,0.0,0.0,uk,,1
9532,29.0,22.0,0.0,0.06282983,3.0,0.0,1.0,1.0,16.0,0.0,2.0,0.0,com,0.5229071,1
26798,34.0,27.0,0.0,,,0.0,0.7,,19.0,,,0.0,dk,0.0022943,1
35661,25.0,18.0,,0.06038848,3.0,0.0,,1.0,10.0,0.0,0.0,0.0,com,,1
37231,27.0,20.0,0.0,0.057519052,2.0,,0.615384615,,13.0,0.0,0.0,0.0,ru,0.0180132,1
10124,,9.0,0.0,0.012026389,,,1.0,1.0,,0.0,,0.0,de,0.0326503,0
34938,26.0,19.0,,0.052323826,3.0,0.0,,,13.0,0.0,,0.0,,0.5229071,1
25715,28.0,21.0,,0.059190698,3.0,,,1.0,15.0,0.0,0.0,0.0,com,0.5229071,1
45318,27.0,,,0.064208886,3.0,0.0,1.0,1.0,14.0,0.0,,0.0,com,0.5229071,1
53779,27.0,,0.0,0.041472435,,0.0,0.642857143,1.0,,0.0,0.0,0.0,dev,0.0009613,0
46780,472.0,13.0,0.0,0.03463006,,0.0,0.444444444,,,1.0,2.0,0.0,220,,0
47582,32.0,,,,3.0,0.0,0.529411765,1.0,18.0,0.0,,0.0,com,0.5229071,1
27547,40.0,31.0,,0.058429708,2.0,0.0,,1.0,27.0,0.0,,0.0,io,,0
27425,29.0,,,0.071325779,2.0,0.0,0.8,2.0,,,0.0,0.0,,0.0100856,1
